# Verification for (n=10, k=11 outputs)
# Strategy: opt1
# Transform: z = Mx + b (m=10)
# Tests: 5000

# x  f(x)  z  g(z)
0011000100  00111000000  1110101101  00111000000
0011011001  00111000000  1001101101  00111000000
0011101110  00111000000  1111111011  00111000000
0100000011  01000000110  0111110100  01000000110
0100011000  00111000000  0001000110  00111000000
0100101101  01101001010  0110100111  01101001010
0101000010  00101001111  0110110101  00101001111
0101010111  00111000000  0001101110  00111000000
0101101100  00110101101  0111100110  00110101101
0110000001  00001000001  1011101001  00001000001
0110010110  00111000000  1101000101  00111000000
0110101011  00111000000  1010111111  00111000000
0111000000  00111000000  1010101000  00111000000
0111010101  00111000000  1101110011  00111000000
0111101010  00111000000  1011111110  00111000000
0111111111  00111000000  1100100101  00111000000
1000010100  00111000000  1101011000  00111000000
1000101001  01011001001  1010100010  01011001001
1000111110  00111000000  1100001110  00111000000
1001010011  00111000000  1101101011  00111000000
1001101000  00110011110  1011100011  00110011110
1001111101  00110000000  1100111000  00110000000
1010010010  00111000000  0001000000  00111000000
1010100111  00111000000  0110100001  00111000000
1010111100  00111000000  0000010011  00111000000
1011010001  00111000000  0001110110  00111000000
1011100110  00111000000  0111100000  00111000000
1011111011  00111000000  0000100000  00111000000
1100010000  10000001000  1001011101  10000001000
1100100101  00101000110  1110111100  00101000110
1100111010  00111000000  1000001011  00111000000
1101001111  01010000110  1110101010  01010000110
1101100100  00110001111  1111111101  00110001111
1101111001  00110000000  1000111101  00110000000
1110001110  00111000000  0010000001  00111000000
1110100011  00111000000  0010100100  00111000000
1110111000  00111000000  0100010110  00111000000
1111001101  00111000000  0010110111  00111000000
1111100010  00111000000  0011100101  00111000000
1111110111  00111000000  0100111110  00111000000
0000001100  01111001011  0010011100  01111001011
0000100001  00110001011  0010111001  00110001011
0000110110  00111000000  0100010101  00111000000
0001001011  01001001011  0010101111  01001001011
0001100000  00110000011  0011111000  00110000011
0001110101  00110000000  0100100011  00110000000
0010001010  00111000000  1110000100  00111000000
0010011111  00111000000  1001011111  00111000000
0010110100  00111000000  1000001000  00111000000
0011001001  00111000000  1110110010  00111000000
0011011110  00111000000  1000011110  00111000000
0011110011  00111000000  1000111011  00111000000
0100001000  01101001010  0110011001  01101001010
0100011101  00111000000  0001000010  00111000000
0100110010  00111000000  0000010000  00111000000
0101000111  00110001010  0110110001  00110001010
0101011100  00111000000  0000000011  00111000000
0101110001  00110000000  0000100110  00110000000
0110000110  00111000000  1010011010  00111000000
0110011011  00111000000  1101011010  00111000000
0110110000  00111000000  1100001101  00111000000
0111000101  00111000000  1010101100  00111000000
0111011010  00111000000  1100011011  00111000000
0111101111  00111000000  1011111010  00111000000
1000000100  01000000101  1010000111  01000000101
1000011001  00111000000  1101000111  00111000000
1000101110  01101000110  1011010001  01101000110
1001000011  00101001110  1010110100  00101001110
1001011000  00111000000  1100000110  00111000000
1001101101  00110110010  1011100111  00110110010
1010000010  00011000001  0110011111  00011000001
1010010111  00111000000  0001000100  00111000000
1010101100  00111000000  0111001100  00111000000
1011000001  00111000000  0110101001  00111000000
1011010110  00111000000  0000000101  00111000000
1011101011  00111000000  0111111111  00111000000
1100000000  00111000000  1110000010  00111000000
1100010101  00111000000  1001011001  00111000000
1100101010  01011001100  1111010100  01011001100
1100111111  00111000000  1000001111  00111000000
1101010100  00111000000  1000011000  00111000000
1101101001  00110100011  1111100010  00110100011
1101111110  00110000000  1001001110  00110000000
1110010011  00111000000  0101000001  00111000000
1110101000  00111000000  0011001001  00111000000
1110111101  00111000000  0100010010  00111000000
1111010010  00111000000  0100000000  00111000000
1111100111  00111000000  0011100001  00111000000
1111111100  00111000000  0101010011  00111000000
0000010001  00111000000  0101011100  00111000000
0000100110  01001000111  0011001010  01001000111
0000111011  00111000000  0100001010  00111000000
0001010000  01010000001  0100011101  01010000001
0001100101  00110010000  0011111100  00110010000
0001111010  00110000000  0101001011  00110000000
0010001111  00111000000  1110000000  00111000000
0010100100  00111000000  1111010111  00111000000
0010111001  00111000000  1000010111  00111000000
0011001110  00111000000  1111000001  00111000000
0011100011  00111000000  1111100100  00111000000
0011111000  00111000000  1001010110  00111000000
0100001101  01111000001  0110011101  01111000001
0100100010  00101000111  0111001111  00101000111
0100110111  00111000000  0000010100  00111000000
0101001100  01001001010  0111011100  01001001010
0101100001  00110000001  0111111001  00110000001
0101110110  00110000000  0001010101  00110000000
0110001011  00111000000  1010000101  00111000000
0110100000  00111000000  1011010010  00111000000
0110110101  00111000000  1100001001  00111000000
0111001010  00111000000  1011000100  00111000000
0111011111  00111000000  1100011111  00111000000
0111110100  00111000000  1101001000  00111000000
1000001001  01101001001  1010011000  01101001001
1000011110  00111000000  1100110100  00111000000
1000110011  00111000000  1100010001  00111000000
1001001000  00111001101  1011011001  00111001101
1001011101  00111000000  1100000010  00111000000
1001110010  00110000000  1101010000  00110000000
1010000111  00111000000  0110011011  00111000000
1010011100  00111000000  0000101001  00111000000
1010110001  00111000000  0000001100  00111000000
1011000110  00111000000  0111011010  00111000000
1011011011  00111000000  0000011010  00111000000
1011110000  00111000000  0001001101  00111000000
1100000101  00111000100  1110000110  00111000100
1100011010  00111000000  1000110001  00111000000
1100101111  01101000001  1111010000  01101000001
1101000100  00100001011  1111000111  00100001011
1101011001  00111000000  1000000111  00111000000
1101101110  00110110111  1110010001  00110110111
1110000011  00110000101  0010011110  00110000101
1110011000  00111000000  0100101100  00111000000
1110101101  00111000000  0011001101  00111000000
1111000010  00111000000  0011011111  00111000000
1111010111  00111000000  0100000100  00111000000
1111101100  00111000000  0010001100  00111000000
0000000001  00110000101  0010000011  00110000101
0000010110  00111000000  0100101111  00111000000
0000101011  01100001000  0011010101  01100001000
0001000000  00100001111  0011000010  00100001111
0001010101  00111000000  0100011001  00111000000
0001101010  00110100100  0010010100  00110100100
0001111111  00110000000  0101001111  00110000000
0010010100  00111000000  1000110010  00111000000
0010101001  00111000000  1111001000  00111000000
0010111110  00111000000  1001100100  00111000000
0011010011  00111000000  1000000001  00111000000
0011101000  00111000000  1110001001  00111000000
0011111101  00111000000  1001010010  00111000000
0100010010  00111000000  0000101010  00111000000
0100100111  01001000110  0111001011  01001000110
0100111100  00111000000  0001111001  00111000000
0101010001  00111000000  0000011100  00111000000
0101100110  00110010101  0110001010  00110010101
0101111011  00110000000  0001001010  00110000000
0110010000  00111000000  1100110111  00111000000
0110100101  00111000000  1011010110  00111000000
0110111010  00111000000  1101100001  00111000000
0111001111  00111000000  1011000000  00111000000
0111100100  00111000000  1010010111  00111000000
0111111001  00111000000  1101010111  00111000000
1000001110  10000001101  1011101011  10000001101
1000100011  00110001001  1011001110  00110001001
1000111000  00111000000  1101111100  00111000000
1001001101  01001001001  1011011101  01001001001
1001100010  00110000110  1010001111  00110000110
1001110111  00110000000  1101010100  00110000000
1010001100  00111000000  0111110110  00111000000
1010100001  00111000000  0111010011  00111000000
1010110110  00111000000  0001111111  00111000000
1011001011  00111000000  0111000101  00111000000
1011100000  00111000000  0110010010  00111000000
1011110101  00111000000  0001001001  00111000000
1100001010  01101001100  1111101110  01101001100
1100011111  00111000000  1000110101  00111000000
1100110100  00111000000  1001100010  00111000000
1101001001  00110001100  1111011000  00110001100
1101011110  00111000000  1001110100  00111000000
1101110011  00110000000  1001010001  00110000000
1110001000  00111000000  0011110011  00111000000
1110011101  00111000000  0100101000  00111000000
1110110010  00111000000  0101111010  00111000000
1111000111  00111000000  0011011011  00111000000
1111011100  00111000000  0101101001  00111000000
1111110001  00111000000  0101001100  00111000000
0000000110  01101001111  0011110000  01101001111
0000011011  00111000000  0100110000  00111000000
0000110000  01110000111  0101100111  01110000111
0001000101  00111001011  0011000110  00111001011
0001011010  00111000000  0101110001  00111000000
0001101111  00110111000  0010010000  00110111000
0010000100  00110000010  1111101101  00110000010
0010011001  00111000000  1000101101  00111000000
0010101110  00111000000  1110111011  00111000000
0011000011  00111000000  1111011110  00111000000
0011011000  00111000000  1001101100  00111000000
0011101101  00111000000  1110001101  00111000000
0100000010  00110000100  0111110101  00110000100
0100010111  00111000000  0000101110  00111000000
0100101100  01101001110  0110100110  01101001110
0101000001  00100001110  0111000011  00100001110
0101010110  00111000000  0001101111  00111000000
0101101011  00110101001  0110010101  00110101001
0110000000  00111000000  1011101000  00111000000
0110010101  00111000000  1100110011  00111000000
0110101010  00111000000  1010111110  00111000000
0110111111  00111000000  1101100101  00111000000
0111010100  00111000000  1101110010  00111000000
0111101001  00111000000  1010001000  00111000000
0111111110  00111000000  1100100100  00111000000
1000010011  00111000000  1100101011  00111000000
1000101000  01011001101  1010100011  01011001101
1000111101  00111000000  1101111000  00111000000
1001010010  00111000000  1101101010  00111000000
1001100111  00110011010  1010001011  00110011010
1001111100  00110000000  1100111001  00110000000
1010010001  00111000000  0000110110  00111000000
1010100110  00111000000  0110100000  00111000000
1010111011  00111000000  0001100000  00111000000
1011010000  00111000000  0001110111  00111000000
1011100101  00111000000  0110010110  00111000000
1011111010  00111000000  0000100001  00111000000
1100001111  10000001100  1111101010  10000001100
1100100100  00100000100  1110111101  00100000100
1100111001  00111000000  1001111101  00111000000
1101001110  01010001010  1110101011  01010001010
